ID da fila;ID do pedido;Data do pedido;Data de envio;Modo de envio;ID do cliente;Nome do cliente;Segmento;Cidade;Estado;País/Região;Região;Iddoproduto;Categoria;Sub-categoria;Nomedoproduto;Custo;Vendas;Quantidade;Desconto;Lucro;Meta
9829;MX-2019-112291;26/12/2019;30/12/2019;Classe padrão;RA-20035;Rodrigo Araujo;Pequenas e Medias Empresas;Trinidad;El Beni;Bolívia;Sul;MAT-ET-10001014;Material de escritório;Etiquetas;HON Etiquetas para organização de pastas, Ajustável;11,43;87,2;2;0;30,4;142,38
9441;MX-2021-137204;18/08/2021;25/08/2021;Classe padrão;MC-18235;Mariana Cavalcanti;Grande Empresa;Portmore;Saint Catherine;Jamaica;Caribe;MAT-CO-10002834;Material de escritório;Colchetes;Stockwell Clips de papel, Embalagem tipo bulk;42,43;180;2;0;61,2;265,98
6753;MX-2018-125920;16/06/2018;21/06/2018;Classe padrão;KB-16375;Kauan Barbosa;Pequenas e Medias Empresas;Vitória de Santo Antão;Pernambuco;Brasil;Sul;MAT-ET-10001969;Material de escritório;Etiquetas;Smead Etiquetas redondas, Vermelho;16,23;134,4;3;0;34,8;227,18
3664;MX-2020-156965;10/02/2020;14/02/2020;Classe padrão;EF-13510;Emily Fernandes;Grande Empresa;Torreón;Coahuila;México;Norte;MAT-AR-10000811;Material de escritório;Arte;Sanford Marcadores de texto, Embalagem tipo bulk;71,83;534;5;0;90;915,18
6573;MX-2021-123470;19/11/2021;23/11/2021;Classe padrão;JS-15910;Julian Silva;Varejo;Tlalnepantla;México;México;Norte;MAT-AR-10000811;Material de escritório;Arte;Sanford Marcadores de texto, Embalagem tipo bulk;71,83;534;5;0;90;915,18
1276;MX-2018-156237;01/07/2018;06/07/2018;Classe padrão;RB-19990;Renan Barros;Varejo;Castanhal;Pará;Brasil;Sul;MAT-ET-10004236;Material de escritório;Etiquetas;Harbour Creations Etiquetas removíveis, Ajustável;19,43;110;2;0;37,2;171,98
5494;MX-2021-131765;15/08/2021;18/08/2021;Segunda classe;MC-19105;Murilo Correia;Varejo;Medellín;Antioquia;Colômbia;Sul;MAT-ET-10004236;Material de escritório;Etiquetas;Harbour Creations Etiquetas removíveis, Ajustável;19,43;110;2;0;37,2;171,98
598;MX-2021-121552;25/04/2021;29/04/2021;Classe padrão;MC-18850;Matilde Costa;Varejo;Santo Domingo;Distrito Nacional;República Dominicana;Caribe;MAT-AR-10000982;Material de escritório;Armazenamento;Tenex Caixa, Tamanho real;41,63;176,32;2;0,2;59,12;260,22
1;MX-2021-143658;02/10/2021;06/10/2021;Classe padrão;SR-20575;Sofia Rocha;Varejo;Cidade do México;Distrito Federal;México;Norte;MAT-ET-10001014;Material de escritório;Etiquetas;HON Etiquetas para organização de pastas, Ajustável;11,43;130,8;3;0;28,4;80,76
3;MX-2019-155047;16/10/2019;21/10/2019;Classe padrão;LC-16570;Larissa Cardoso;Varejo;Dos Quebradas;Risaralda;Colômbia;Sul;MÓV-ES-10000849;Móveis;Estantes;Ikea Gaveteiro, Branco;679,03;526,61;2;0;696;1415,96
4;MX-2019-155047;16/10/2019;21/10/2019;Classe padrão;LC-16570;Larissa Cardoso;Varejo;Dos Quebradas;Risaralda;Colômbia;Sul;MAT-FI-10003284;Material de escritório;Fichários;Cardinal Pasta argolada, Transparente;59,23;187,81;4;0;78,19;176,36
11;MX-2020-134096;28/09/2020;02/10/2020;Classe padrão;DG-13000;Diogo Goncalves;Varejo;São Paulo;São Paulo;Brasil;Sul;MAT-FI-10001314;Material de escritório;Fichários;Wilson Jones Reforço para fichário, Durável;11,63;49,21;3;0;30,59;81,16
13;MX-2020-156335;06/03/2020;13/03/2020;Classe padrão;VC-21250;Vinícius Cardoso;Varejo;Managua;Managua;Nicarágua;Central;MÓV-CA-10004486;Móveis;Cadeiras;HON Cadeira dobrável, Preto;383,43;4212,8;4;0;400,4;824,76
21;MX-2020-167759;20/12/2020;26/12/2020;Classe padrão;JS-15610;José Souza;Grande Empresa;San Cristóbal de Las Casas;Chiapas;México;Norte;MÓV-CA-10004369;Móveis;Cadeiras;HON Cadeira de balanço, Preto;427,43;5469,44;4;0,2;444,4;912,76
24;US-2021-119753;03/10/2021;08/10/2021;Classe padrão;EC-13195;Eduarda Castro;Grande Empresa;Cidade do Panamá;Panamá;Panamá;Central;MAT-FI-10002744;Material de escritório;Fichários;Acco Encadernadora, Transparente;252,63;53,21;3;0,4;271,59;563,16
28;US-2020-167129;25/05/2020;01/06/2020;Classe padrão;RF-20050;Rodrigo Fernandes;Pequenas e Medias Empresas;Tegucigalpa;Francisco Morazán;Honduras;Central;MAT-FI-10000837;Material de escritório;Fichários;Wilson Jones Encadernadora, Durável;289,23;786,29;7;0,4;308,19;636,36
39;MX-2021-154739;04/07/2021;07/07/2021;Segunda classe;SA-20440;Sofia Almeida;Grande Empresa;Artemisa;Artemisa;Cuba;Caribe;MÓV-ES-10001334;Móveis;Estantes;Ikea Estante, Branco;550,23;2187,41;4;0;567,2;1158,36
46;MX-2021-164959;17/01/2021;18/01/2021;No mesmo dia;LC-16960;Leonardo Correia;Pequenas e Medias Empresas;Goiânia;Goiás;Brasil;Sul;MÓV-CA-10004556;Móveis;Cadeiras;Novimex Cadeira dobrável, Par;411,23;3379,2;3;0;428,2;880,36
57;MX-2020-156013;01/06/2020;06/06/2020;Classe padrão;DS-13030;Diogo Sousa;Pequenas e Medias Empresas;Santo Domingo;Distrito Nacional;República Dominicana;Caribe;MÓV-ES-10001838;Móveis;Estantes;Bush Par, Preto;517,83;921,65;4;0,4;534,8;1093,56
62;MX-2021-116337;16/05/2021;16/05/2021;No mesmo dia;MS-18205;Maria Santos;Grande Empresa;Lençóis Paulista;São Paulo;Brasil;Sul;MÓV-ES-10003326;Móveis;Estantes;Safco Estante tradicional, Metal;2433,83;3836,41;3;0;2450,8;4925,56
63;US-2019-164609;27/08/2019;29/08/2019;Segunda classe;LM-16885;Leila Martins;Varejo;Tegucigalpa;Francisco Morazán;Honduras;Central;MÓV-ES-10000391;Móveis;Estantes;Ikea Biblioteca, Preto;2268,83;218,68;3;0,4;2285,8;4595,56
64;MX-2021-165442;14/03/2021;17/03/2021;Primeira classe;BF-11530;Breno Ferreira;Pequenas e Medias Empresas;Ciudad Madero;Tamaulipas;México;Norte;MAT-FI-10001257;Material de escritório;Fichários;Acco Encadernadora, Reciclado;192,43;253,01;2;0;211,39;442,76
65;MX-2021-165442;14/03/2021;17/03/2021;Primeira classe;BF-11530;Breno Ferreira;Pequenas e Medias Empresas;Ciudad Madero;Tamaulipas;México;Norte;MAT-FI-10002581;Material de escritório;Fichários;Acco Pasta argolada, Transparente;45,43;348,01;5;0;64,39;148,76
69;MX-2020-164021;24/07/2020;30/07/2020;Classe padrão;BC-11140;Beatriz Castro;Varejo;Bello;Antioquia;Colômbia;Sul;MÓV-ES-10004606;Móveis;Estantes;Sauder Estante tradicional, Preto;1528,43;5641,81;3;0;1545,4;3114,76
75;MX-2019-156720;18/02/2019;23/02/2019;Classe padrão;FC-14200;Felipe Costa;Grande Empresa;Monterrey;Novo Leão;México;Norte;MAT-FI-10004660;Material de escritório;Fichários;Cardinal Divisórias, Transparente;8,23;25,01;2;0;27,19;74,36
81;US-2018-119935;14/06/2018;18/06/2018;Classe padrão;KB-16465;Kauê Barbosa;Varejo;San Miguelito;Panamá;Panamá;Central;MÓV-CA-10003783;Móveis;Cadeiras;Office Star Cadeira de praia, Par;302,43;6461,28;14;0,4;319,4;662,76
90;MX-2019-158981;29/12/2019;02/01/2020;Classe padrão;TA-20845;Thaís Alves;Varejo;Tijuana;Baixa Califórnia;México;Norte;MÓV-ES-10000469;Móveis;Estantes;Dania Biblioteca, Preto;1195,63;3380,61;3;0,2;1212,6;2449,16
91;MX-2019-158981;29/12/2019;02/01/2020;Classe padrão;TA-20845;Thaís Alves;Varejo;Tijuana;Baixa Califórnia;México;Norte;MAT-FI-10002102;Material de escritório;Fichários;Ibico Reforço para fichário, Econômico;29,63;312,01;9;0;48,59;117,16
96;MX-2018-112319;20/04/2018;26/04/2018;Classe padrão;KB-16465;Kauê Barbosa;Varejo;Natal;Rio Grande do Norte;Brasil;Sul;MÓV-ES-10001958;Móveis;Estantes;Dania Par, Preto;633,23;4445,01;7;0;650,2;1324,36
99;US-2020-125892;09/08/2020;11/08/2020;Primeira classe;MA-18400;Marisa Almeida;Varejo;Santo Domingo;Distrito Nacional;República Dominicana;Caribe;MÓV-CA-10003783;Móveis;Cadeiras;Office Star Cadeira de praia, Par;302,43;1846,08;3;0,2;319,4;662,76
103;US-2020-103051;05/11/2020;11/11/2020;Classe padrão;VC-21400;Vitor Cardoso;Varejo;Ocotlán;Jalisco;México;Norte;MÓV-CA-10002289;Móveis;Cadeiras;Office Star Cadeira dobrável, Vermelho;527,23;4891,2;5;0,2;544,2;1112,36
106;MX-2019-141915;11/10/2019;17/10/2019;Classe padrão;LS-17350;Livia Santos;Varejo;Cidade do México;Distrito Federal;México;Norte;MÓV-CA-10003721;Móveis;Cadeiras;HON Protetor de piso, Vermelho;271,83;5330,88;9;0,2;288,8;601,56
123;US-2018-138842;30/12/2018;03/01/2019;Classe padrão;NC-19150;Nicolas Castro;Varejo;Carrefour;Ouest;Haiti;Caribe;MÓV-ES-10002212;Móveis;Estantes;Dania Conjunto de pratelheiras, Preto;904,83;873,41;4;0,4;921,8;1867,56
125;MX-2021-148488;04/06/2021;06/06/2021;Primeira classe;IB-15130;Igor Barbosa;Varejo;João Pessoa;Paraíba;Brasil;Sul;MÓV-CA-10001401;Móveis;Cadeiras;Novimex Cadeira de praia, Preto;145,63;2902;5;0;162,6;349,16
128;MX-2021-148488;04/06/2021;06/06/2021;Primeira classe;IB-15130;Igor Barbosa;Varejo;João Pessoa;Paraíba;Brasil;Sul;MÓV-CA-10003984;Móveis;Cadeiras;Office Star Cadeira de balanço, Ajustável;747,83;3824;2;0;764,8;1553,56
132;US-2020-130239;15/11/2020;20/11/2020;Classe padrão;LC-17080;Leonor Cunha;Varejo;Irapuato;Guanajuato;México;Norte;MÓV-ES-10001915;Móveis;Estantes;Dania Biblioteca, Tradicional;2109,23;5397,41;5;0,2;2126,2;4276,36
134;US-2021-118752;29/09/2021;04/10/2021;Classe padrão;VF-21460;Vitor Fernandes;Pequenas e Medias Empresas;Santo Domingo;Distrito Nacional;República Dominicana;Caribe;MAT-FI-10002363;Material de escritório;Fichários;Ibico Divisórias, Durável;46,23;94,84;1;0,2;65,19;150,36
137;MX-2021-128762;29/10/2021;03/11/2021;Classe padrão;GC-14395;Gabriel Castro;Grande Empresa;Mendoza;Mendoza;Argentina;Sul;MAT-FI-10000270;Material de escritório;Fichários;Wilson Jones Perfurador, Econômico;169,63;341,18;1;0,7;188,59;397,16
141;MX-2020-158071;16/10/2020;20/10/2020;Classe padrão;LP-17500;Luana Pinto;Varejo;Caxias do Sul;Rio Grande do Sul;Brasil;Sul;MAT-FI-10000594;Material de escritório;Fichários;Wilson Jones Pasta argolada, Durável;73,23;95,81;3;0;92,19;204,36
151;MX-2020-106782;20/10/2020;24/10/2020;Classe padrão;BA-11320;Brenda Almeida;Pequenas e Medias Empresas;Holguín;Holguín;Cuba;Caribe;MÓV-CA-10003698;Móveis;Cadeiras;Harbour Creations Cadeira dobrável, Vermelho;603,03;3915,6;3;0;620;1263,96
152;MX-2020-106782;20/10/2020;24/10/2020;Classe padrão;BA-11320;Brenda Almeida;Pequenas e Medias Empresas;Holguín;Holguín;Cuba;Caribe;MAT-FI-10003394;Material de escritório;Fichários;Avery Divisórias, Transparente;7,43;130,01;5;0;26,39;72,76
153;MX-2020-106782;20/10/2020;24/10/2020;Classe padrão;BA-11320;Brenda Almeida;Pequenas e Medias Empresas;Holguín;Holguín;Cuba;Caribe;MÓV-CA-10001610;Móveis;Cadeiras;Office Star Cadeira de praia, Ajustável;211,03;3862;5;0;228;479,96
154;US-2019-137526;07/07/2019;14/07/2019;Classe padrão;LP-16990;Leonardo Pereira;Grande Empresa;Santiago de los Caballeros;Santiago;República Dominicana;Caribe;MAT-FI-10000837;Material de escritório;Fichários;Wilson Jones Encadernadora, Durável;289,23;180,77;3;0,2;308,19;636,36
159;MX-2019-137659;04/11/2019;04/11/2019;No mesmo dia;SM-20530;Sofia Melo;Varejo;Hermosillo;Sonora;México;Norte;MAT-FI-10003793;Material de escritório;Fichários;Wilson Jones Divisórias, Reciclado;6,83;74,41;3;0;25,79;71,56
165;MX-2019-133305;24/11/2019;26/11/2019;Primeira classe;AR-10345;Alice Ribeiro;Grande Empresa;Mexicali;Baixa Califórnia;México;Norte;MÓV-ES-10003278;Móveis;Estantes;Safco Biblioteca, Branco;1500,03;5321,09;4;0,2;1517;3057,96
166;MX-2019-107146;01/08/2019;06/08/2019;Segunda classe;RF-20140;Ryan Fernandes;Pequenas e Medias Empresas;Ilopango;San Salvador;El Salvador;Central;MÓV-CA-10003698;Móveis;Cadeiras;Harbour Creations Cadeira dobrável, Vermelho;603,03;6526;5;0;620;1263,96
167;MX-2019-107146;01/08/2019;06/08/2019;Segunda classe;RF-20140;Ryan Fernandes;Pequenas e Medias Empresas;Ilopango;San Salvador;El Salvador;Central;MÓV-CA-10000196;Móveis;Cadeiras;SAFCO Cadeira dobrável, Preto;532,83;5552;5;0;549,8;1123,56
168;MX-2020-127621;21/11/2020;24/11/2020;Segunda classe;EF-13630;Enzo Ferreira;Varejo;Santo Domingo;Distrito Nacional;República Dominicana;Caribe;MÓV-CA-10002542;Móveis;Cadeiras;HON Protetor de piso, Par;195,03;616,32;1;0,2;212;447,96
170;MX-2020-131436;07/12/2020;13/12/2020;Classe padrão;BR-11200;Beatriz Rocha;Varejo;Tijuana;Baixa Califórnia;México;Norte;MÓV-CA-10001035;Móveis;Cadeiras;HON Poltrona, Vermelho;2025,03;14628,48;3;0,2;2042;4107,96
171;MX-2018-104626;22/07/2018;27/07/2018;Classe padrão;FM-14170;Fábio Melo;Varejo;Managua;Managua;Nicarágua;Central;MÓV-ES-10004528;Móveis;Estantes;Ikea Estante, Metal;756,03;4948,61;8;0;773;1569,96
172;MX-2020-141446;23/03/2020;29/03/2020;Classe padrão;LP-17500;Luana Pinto;Varejo;Morelia;Michoacán;México;Norte;MAT-FI-10001212;Material de escritório;Fichários;Acco Divisórias, Transparente;14,23;30,61;2;0;33,19;86,36
176;MX-2020-119795;19/11/2020;24/11/2020;Classe padrão;JL-15685;Julia Lima;Grande Empresa;Delgado;San Salvador;El Salvador;Central;MAT-FI-10003646;Material de escritório;Fichários;Cardinal Encadernadora, Econômico;275,03;1060,81;5;0;293,99;607,96
179;MX-2020-120453;25/06/2020;27/06/2020;Segunda classe;VB-21175;Vinicius Barbosa;Grande Empresa;Santiago de Cuba;Santiago de Cuba;Cuba;Caribe;MÓV-ES-10000278;Móveis;Estantes;Safco Estante, Metal;745,03;3409,81;5;0;762;1547,96
182;MX-2020-120453;25/06/2020;27/06/2020;Segunda classe;VB-21175;Vinicius Barbosa;Grande Empresa;Santiago de Cuba;Santiago de Cuba;Cuba;Caribe;MÓV-ES-10001576;Móveis;Estantes;Sauder Conjunto de pratelheiras, Branco;994,83;1904,21;3;0;1011,8;2047,56
187;MX-2020-148453;21/12/2020;23/12/2020;Primeira classe;DM-12715;Danilo Melo;Varejo;Soacha;Cundinamarca;Colômbia;Sul;MÓV-CA-10004158;Móveis;Cadeiras;Harbour Creations Banqueta, Par;1040,83;2431,6;1;0;1057,8;2139,56
196;MX-2021-134922;02/07/2021;07/07/2021;Segunda classe;RC-19630;Rafael Castro;Grande Empresa;Hermosillo;Sonora;México;Norte;MÓV-CA-10002867;Móveis;Cadeiras;HON Cadeira dobrável, Par;395,83;1784,96;2;0,2;412,8;849,56
205;MX-2020-163853;20/09/2020;25/09/2020;Classe padrão;FM-14170;Fábio Melo;Varejo;San José de Guanipa;Anzoátegui;Venezuela;Sul;MÓV-CA-10000946;Móveis;Cadeiras;Harbour Creations Cadeira dobrável, Par;337,03;1602,24;2;0,4;354;731,96
208;US-2021-146080;01/04/2021;01/04/2021;No mesmo dia;MS-18220;Maria Silva;Varejo;Buenos Aires;Cidade Autônoma de Buenos Aires;Argentina;Sul;MÓV-CA-10000195;Móveis;Cadeiras;Novimex Cadeira dobrável, Ajustável;542,23;1355,52;2;0,4;559,2;1142,36
209;US-2021-146080;01/04/2021;01/04/2021;No mesmo dia;MS-18220;Maria Silva;Varejo;Buenos Aires;Cidade Autônoma de Buenos Aires;Argentina;Sul;MAT-FI-10000250;Material de escritório;Fichários;Ibico Encadernadora, Durável;332,43;87,72;6;0,7;351,39;722,76
211;US-2021-146080;01/04/2021;01/04/2021;No mesmo dia;MS-18220;Maria Silva;Varejo;Buenos Aires;Cidade Autônoma de Buenos Aires;Argentina;Sul;MAT-FI-10003394;Material de escritório;Fichários;Avery Divisórias, Transparente;7,43;49,6;2;0,7;26,39;72,76
214;US-2018-118899;17/06/2018;21/06/2018;Classe padrão;CS-11950;Caio Souza;Varejo;Santo Domingo;Distrito Nacional;República Dominicana;Caribe;MÓV-CA-10001371;Móveis;Cadeiras;SAFCO Poltrona, Vermelho;2997,83;14765,76;3;0,2;3014,8;6053,56
215;MX-2021-134306;28/10/2021;01/11/2021;Classe padrão;ES-13435;Emilly Silva;Varejo;Osasco;São Paulo;Brasil;Sul;MAT-FI-10000452;Material de escritório;Fichários;Ibico Reforço para fichário, Transparente;8,03;21,81;2;0;26,99;73,96
217;US-2018-128776;29/12/2018;31/12/2018;Segunda classe;PM-19510;Pedro Martins;Grande Empresa;Santo Domingo;Distrito Nacional;República Dominicana;Caribe;MÓV-CA-10003783;Móveis;Cadeiras;Office Star Cadeira de praia, Par;302,43;5538,24;9;0,2;319,4;662,76
227;MX-2018-131709;09/12/2018;13/12/2018;Classe padrão;AC-10300;Alice Cunha;Grande Empresa;Ciudad Juárez;Chihuahua;México;Norte;MÓV-CA-10003984;Móveis;Cadeiras;Office Star Cadeira de balanço, Ajustável;747,83;13766,4;9;0,2;764,8;1553,56
229;MX-2021-111927;07/10/2021;09/10/2021;Primeira classe;DM-12700;Danilo Martins;Pequenas e Medias Empresas;Managua;Managua;Nicarágua;Central;MÓV-ES-10004160;Móveis;Estantes;Safco Conjunto de pratelheiras, Branco;673,83;2589,41;3;0;690,8;1405,56
232;MX-2021-107930;21/07/2021;23/07/2021;Segunda classe;NR-19300;Nicole Ribeiro;Varejo;Mexicali;Baixa Califórnia;México;Norte;MÓV-CA-10001035;Móveis;Cadeiras;HON Poltrona, Vermelho;2025,03;24380,8;5;0,2;2042;4107,96
234;MX-2021-107930;21/07/2021;23/07/2021;Segunda classe;NR-19300;Nicole Ribeiro;Varejo;Mexicali;Baixa Califórnia;México;Norte;MÓV-CA-10000803;Móveis;Cadeiras;Office Star Cadeira de balanço, Par;718,03;4581,12;3;0,2;735;1493,96
235;MX-2020-115343;29/05/2020;29/05/2020;No mesmo dia;MF-18145;Maria Fernandes;Varejo;Santa Ana;Santa Ana;El Salvador;Central;MAT-FI-10000853;Material de escritório;Fichários;Cardinal Perfurador, Transparente;103,63;875,01;6;0;122,59;265,16
237;MX-2021-165435;07/05/2021;11/05/2021;Segunda classe;KS-16495;Kauê Silva;Grande Empresa;Managua;Managua;Nicarágua;Central;MÓV-ES-10003381;Móveis;Estantes;Bush Estante tradicional, Metal;2181,23;1084,61;2;0;2198,2;4420,36
239;MX-2020-133417;04/04/2020;07/04/2020;Segunda classe;ÁC-10090;Ágatha Costa;Varejo;Ciudad Obregón;Sonora;México;Norte;MÓV-ES-10002397;Móveis;Estantes;Dania Estante tradicional, Preto;1714,03;7513,41;5;0,2;1731;3485,96
240;MX-2020-133417;04/04/2020;07/04/2020;Segunda classe;ÁC-10090;Ágatha Costa;Varejo;Ciudad Obregón;Sonora;México;Norte;MAT-FI-10001513;Material de escritório;Fichários;Wilson Jones Perfurador, Durável;95,23;351,21;3;0;114,19;248,36
243;MX-2018-133466;26/02/2018;03/03/2018;Classe padrão;AD-10195;Alex Dias;Grande Empresa;Palma Soriano;Santiago de Cuba;Cuba;Caribe;MÓV-CA-10001506;Móveis;Cadeiras;Harbour Creations Banqueta, Vermelho;835,63;7204,8;3;0;852,6;1729,16
250;MX-2021-148642;10/11/2021;14/11/2021;Classe padrão;VC-21265;Vinícius Cunha;Grande Empresa;Santa Ana;Santa Ana;El Salvador;Central;MAT-FI-10004410;Material de escritório;Fichários;Ibico Capa para fichário, Transparente;46,03;296,81;5;0;64,99;149,96
252;US-2020-141257;31/01/2020;05/02/2020;Segunda classe;TA-20845;Thaís Alves;Varejo;Buenos Aires;Cidade Autônoma de Buenos Aires;Argentina;Sul;MÓV-ES-10004629;Móveis;Estantes;Bush Estante, Preto;549,23;1350,61;5;0,4;566,2;1156,36
259;MX-2018-127089;22/06/2018;24/06/2018;Segunda classe;RA-20035;Rodrigo Araujo;Pequenas e Medias Empresas;Cidade do México;Distrito Federal;México;Norte;MÓV-ES-10002846;Móveis;Estantes;Bush Par, Tradicional;611,43;1374,13;4;0,2;628,4;1280,76
262;MX-2019-138471;19/11/2019;21/11/2019;Primeira classe;ÁC-10105;Ágatha Cunha;Varejo;Matehuala;San Luis Potosí;México;Norte;MÓV-CA-10004251;Móveis;Cadeiras;Harbour Creations Protetor de piso, Par;329,63;2376;3;0,2;346,6;717,16
268;MX-2021-159282;21/07/2021;26/07/2021;Classe padrão;EF-13510;Emily Fernandes;Grande Empresa;Maringá;Paraná;Brasil;Sul;MÓV-CA-10001628;Móveis;Cadeiras;Novimex Poltrona, Preto;2351,83;12147,2;2;0;2368,8;4761,56
271;US-2021-148796;02/04/2021;09/04/2021;Classe padrão;LB-16720;Lavinia Barbosa;Varejo;San Fernando del Valle de Catamarca;Catamarca;Argentina;Sul;MAT-FI-10001935;Material de escritório;Fichários;Acco Divisórias, Econômico;24,83;73,24;2;0,7;43,79;107,56
274;US-2021-138415;03/09/2021;07/09/2021;Segunda classe;MA-17935;Manuela Araujo;Varejo;Tegucigalpa;Francisco Morazán;Honduras;Central;MAT-FI-10004927;Material de escritório;Fichários;Ibico Encadernadora, Econômico;195,63;589,01;5;0,4;214,59;449,16
276;US-2018-152240;22/04/2018;28/04/2018;Classe padrão;VS-21790;Vitoria Santos;Varejo;Gonaïves;Artibonite;Haiti;Caribe;MÓV-CA-10001949;Móveis;Cadeiras;HON Poltrona, Ajustável;2158,63;11031,12;3;0,4;2175,6;4375,16
282;MX-2021-155551;13/09/2021;13/09/2021;No mesmo dia;EM-13660;Enzo Melo;Pequenas e Medias Empresas;Ilopango;San Salvador;El Salvador;Central;MÓV-CA-10004902;Móveis;Cadeiras;HON Cadeira de praia, Vermelho;272,03;1806;3;0;289;601,96
286;MX-2020-153654;22/01/2020;26/01/2020;Segunda classe;EM-13540;Emily Melo;Varejo;Cholula;Puebla;México;Norte;MÓV-ES-10004160;Móveis;Estantes;Safco Conjunto de pratelheiras, Branco;673,83;1792,37;3;0,2;690,8;1405,56
298;MX-2019-164210;11/02/2019;15/02/2019;Classe padrão;RA-19795;Raissa Azevedo;Pequenas e Medias Empresas;Santiago de Cuba;Santiago de Cuba;Cuba;Caribe;MÓV-CA-10000349;Móveis;Cadeiras;Harbour Creations Cadeira de praia, Vermelho;283,03;2464,8;3;0;300;622,38
299;MX-2020-145569;05/11/2020;09/11/2020;Classe padrão;BC-11380;Brenda Cardoso;Grande Empresa;La Plata;Província de Buenos Aires;Argentina;Sul;MÓV-ES-10003570;Móveis;Estantes;Ikea Par, Preto;414,43;119,87;2;0,4;431,4;885,18
307;MX-2020-160248;27/06/2020;01/07/2020;Classe padrão;IB-15310;Isabella Barbosa;Grande Empresa;San Salvador;San Salvador;El Salvador;Central;MÓV-CA-10004902;Móveis;Cadeiras;HON Cadeira de praia, Vermelho;272,03;3612;6;0;289;600,38
308;MX-2020-160248;27/06/2020;01/07/2020;Classe padrão;IB-15310;Isabella Barbosa;Grande Empresa;San Salvador;San Salvador;El Salvador;Central;MÓV-ES-10002342;Móveis;Estantes;Safco Par, Tradicional;531,23;883,79;2;0;548,2;1118,78
